Platform,Video ID,Video URL,Title,Description,Upload Date,Views,Likes,Comments,Engagement Rate (%),Like-to-View Ratio (%),Comment-to-View Ratio (%),Duration (sec),Transcript,Hook Type,CTA Type,Script Framework Type,Title Sentiment
YouTube,hQQQZTcyB44,https://www.youtube.com/watch?v=hQQQZTcyB44,The End 😂😂 |Indian family #shorts #indian #chotabhai #school,The End 😂😂 |Indian family #shorts #indian #chotabhai #school,2025-04-28T15:08:46Z,62057479,1050190,1826,1.7,1.69,0.0,60,N/A,general,none,general,0.0
YouTube,w8sB13HRwXc,https://www.youtube.com/watch?v=w8sB13HRwXc,Got choked out by my kid #shorts,,2021-10-22T14:32:57Z,37618369,533137,1019,1.42,1.42,0.0,19,N/A,general,none,general,0.0
YouTube,lVINGvZBFhA,https://www.youtube.com/watch?v=lVINGvZBFhA,Teachers in 1 period VS in last period👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts,Teachers in 1 period VS in last period👩‍🏫,2025-05-02T08:42:23Z,70686881,741849,1321,1.05,1.05,0.0,15,N/A,general,none,general,0.0
YouTube,lKLirc23ku8,https://www.youtube.com/watch?v=lKLirc23ku8,o boi estava limpando a casa #shorts,#shorts,2023-06-27T19:40:00Z,33934059,0,233,0.0,0.0,0.0,6,N/A,general,none,general,0.0
YouTube,Pl5yKtJUdG8,https://www.youtube.com/watch?v=Pl5yKtJUdG8,SLIME! #shorts,,2024-10-26T22:00:15Z,39073554,689413,2569,1.77,1.76,0.01,9,N/A,general,none,general,0.0
YouTube,m6dUZyXqtYI,https://www.youtube.com/watch?v=m6dUZyXqtYI,Ranking Top 5 JACK BLACK Moments 😂 #shorts #funny,"Ranking Top 5 Funniest JACK BLACK Moments 

#ranking #jackblack #funny #top5 #minecraftmovie #funnyvideos #tenaciousd",2025-04-12T14:40:12Z,45826844,856472,8107,1.89,1.87,0.02,45,N/A,general,none,general,0.194
YouTube,A1MBfhyOmz4,https://www.youtube.com/watch?v=A1MBfhyOmz4,Packing School Lunch *KOREAN CORN DOG* #shorts #HalloweenWithShorts,,2023-10-03T04:19:39Z,32489446,370605,4194,1.15,1.14,0.01,32,N/A,general,none,general,0.0
YouTube,J38GgWyenfc,https://www.youtube.com/watch?v=J38GgWyenfc,Você Não Vai Acreditar O que é Isso! Adivinhe. #shorts,,2023-06-19T23:54:00Z,31919232,655264,11258,2.09,2.05,0.04,12,N/A,general,none,general,0.0
YouTube,baaKvfganiY,https://www.youtube.com/watch?v=baaKvfganiY,Discrimination starts from School 🏫 #shorts #ytshorts #sejalgabashorts #school,Discrimination starts from school 🏫,2025-06-23T08:49:46Z,45094538,756730,7330,1.69,1.68,0.02,81,N/A,general,none,general,0.0
YouTube,luwdq2Z0DG8,https://www.youtube.com/watch?v=luwdq2Z0DG8,Kisi-Aur-Se-Pyaar 🤣 | #shorts | Shorts Break,"Agar subtitle hota toh bach jaati.

Follow us on ⚡-
Instagram- https://instagram.com/shortsbreak?
Facebook- https://www.facebook.com/ShortsBreakIndia?

-----------------------------------------------------------
Our Other Channels- 

Square Cut music -
https://www.youtube.com/@SquareCut

Mad For Fun - 
https://youtube.com/@Madforfunofficial

Kay Vishay  -
https://www.youtube.com/@kayvishay

Wait For it  -
https://www.youtube.com/@WaitForIt_Official

Take A Break - 
https://www.youtube.com/@TakeABreakOfficial",2024-11-12T03:30:21Z,32114267,1080450,2274,3.37,3.36,0.01,49,N/A,general,none,general,0.0
YouTube,YCKvFoKY2oI,https://www.youtube.com/watch?v=YCKvFoKY2oI,Điệu lắm rồi đấy - LoLifamily #boxstudio #shorts #lolifamily,"----------
Chào mừng các bạn đến với kênh Youtube của LoLifamily
Chúc mọi người xem video vui vẻ.
▶️ Fanpage: https://www.facebook.com/lolifamily9496
▶️ Youtube: https://www.youtube.com/@lolifamily9496
▶️ Tiktok: https://www.tiktok.com/@lolifamily9496
----------
©️ Bản quyền thuộc về LoLifamily
©️ Copyright by LoLifamily 👉 Do not Reup
#LoLifamily #boxstudio",2024-01-01T11:15:05Z,26335876,340934,565,1.3,1.29,0.0,58,N/A,general,none,general,0.0
YouTube,k1oPWC3uaLc,https://www.youtube.com/watch?v=k1oPWC3uaLc,Ranjithame | Rashmika dialogue | #shorts,#ranjithame #varisu #vijay #rashmikamandanna #thalapathy #thalapathyvijay #nainikathanaya #reels,2022-12-29T15:24:57Z,31384727,414713,0,1.32,1.32,0.0,10,N/A,general,none,general,0.0
YouTube,Atdsc-WUzXI,https://www.youtube.com/watch?v=Atdsc-WUzXI,¿Tu Mamá también es así? 😓🥺😰 #shorts,,2025-06-19T22:12:29Z,54185759,355311,441,0.66,0.66,0.0,19,N/A,general,none,general,0.0
YouTube,ULoMPa9q6rQ,https://www.youtube.com/watch?v=ULoMPa9q6rQ,ĐÒI NỢ BẤT ỔN P1🥲 #holidayswithshorts #shorts #trending #funny #comedy #vietnamese #viral #foryou,"Nhấn đăng ký theo dõi để xem những video mới nhất của NEC:
📌 YouTube: https://popsww.com/NEC 
📌 Facebook: 
- Nam Lê : https://www.facebook.com/tj.le.184?mibextid=ZbWKwL
- Trương Tấn Khoa :
https://www.facebook.com/dangkhoa.truong.923724?mibextid=ZbWKwL
- Quốc Huy :
https://www.facebook.com/profile.php?id=100035850900944&mibextid=ZbWKwL
- Nguyễn Minh Thái :
https://www.facebook.com/profile.php?id=100057479802441&mibextid=ZbWKwL
📌 Contact for work: necentertaiment@gmai.com. Nhấn đăng ký theo dõi để xem những video mới nhất của NEC:
📌 YouTube: https://popsww.com/NEC 
📌 Facebook: 
- Nam Lê : https://www.facebook.com/tj.le.184?mibextid=ZbWKwL
- Trương Tấn Khoa :
https://www.facebook.com/dangkhoa.truong.923724?mibextid=ZbWKwL
- Quốc Huy :
https://www.facebook.com/profile.php?id=100035850900944&mibextid=ZbWKwL
- Nguyễn Minh Thái :
https://www.facebook.com/profile.php?id=100057479802441&mibextid=ZbWKwL
📌 Contact for work: necentertaiment@gmai.com",2023-12-06T11:25:51Z,25584356,289160,1179,1.13,1.13,0.0,54,N/A,general,none,general,0.25
YouTube,bibWe0SFGGY,https://www.youtube.com/watch?v=bibWe0SFGGY,VIRAL TREND makes POOR Mom's SON go MAD 😱 | YT #shorts daily | Funyaasi #shortsvideos,"VIRAL TREND makes POOR Mom's SON go MAD 😱 | YT #shorts daily | Funyaasi #shortsvideos

Watch the latest YouTube shorts video by find out how a viral trend shows it's side effects on today's generation. Tell us how you liked this YT shorts daily video in the comments section.

You can follow us on: 
https://www.instagram.com/funyaasi
https://ww.instagram.com/dhruvbisht297
https://www.instagram.com/shubshubolo",2025-06-28T15:29:06Z,51454771,648923,1773,1.26,1.26,0.0,35,N/A,general,none,general,-0.342
YouTube,BsGmGejXMrU,https://www.youtube.com/watch?v=BsGmGejXMrU,Las amigas sabemos cosas🙈🤣  #shorts #humor #tiktokvideo #latina #comedia #funny #amigas,,2024-10-02T00:00:05Z,38687691,992352,4739,2.58,2.57,0.01,15,N/A,general,none,general,0.25
YouTube,XE6MGPWXaeQ,https://www.youtube.com/watch?v=XE6MGPWXaeQ,#youtube #shorts,,2025-02-22T03:10:53Z,42749017,299904,4311,0.71,0.7,0.01,10,N/A,general,none,general,0.0
YouTube,cU1Y32Wrbew,https://www.youtube.com/watch?v=cU1Y32Wrbew,А вы часто мамкайте?😳 #shorts #funny #millionviews #хелпик #юмор #ромаихелпик #прикол,,2024-08-03T15:55:15Z,33093654,264022,510,0.8,0.8,0.0,16,N/A,general,none,general,0.25
YouTube,8DiNEagiLks,https://www.youtube.com/watch?v=8DiNEagiLks,Temporary Shopkeeper #shorts #friends #shop #shopping #nostalgia #funny #comedy #explore #relatable,,2025-06-27T06:04:29Z,40781091,823379,785,2.02,2.02,0.0,104,N/A,general,none,general,0.25
YouTube,MYp2KjrdHeA,https://www.youtube.com/watch?v=MYp2KjrdHeA,बेटी की बिदाई और साली #shortvideo #bidai #shadi #comedy #shorts #funny #entertainment,,2025-05-09T12:30:43Z,42787497,454190,168,1.06,1.06,0.0,60,N/A,general,none,general,0.25
YouTube,EbwPy0Gv2mc,https://www.youtube.com/watch?v=EbwPy0Gv2mc,Tom 🍓Jerry (Rithvi&Kavi)Real End Twist 🤣🎈 #shorts,#shorts #klbrobijurithvik,2025-07-08T08:25:00Z,48001364,438571,296,0.91,0.91,0.0,60,N/A,general,none,general,0.0
YouTube,fhVuUM0dVbI,https://www.youtube.com/watch?v=fhVuUM0dVbI,Italian Brainrot Memes Before & After #shorts,Italian Brainrot Memes Before & After #shorts,2025-05-09T16:02:12Z,45775392,483850,2071,1.06,1.06,0.0,19,N/A,general,none,general,0.0
YouTube,DEvKZiXv__8,https://www.youtube.com/watch?v=DEvKZiXv__8,Trucos con comida que encontramos #shorts,,2024-10-18T16:00:19Z,25478947,396541,186,1.56,1.56,0.0,36,N/A,general,none,general,0.0
YouTube,ipeZ6cc4w2g,https://www.youtube.com/watch?v=ipeZ6cc4w2g,Đu trend phất cờ. Tự hào là người Việt Nam #doduyhieu #shorts,"✔ xin chào, Đỗ Duy Hiếu đâyyyyyy 
-------------------------------------------
➥ Đăng ký kênh Đỗ Duy Hiếu để xem nhiều video mới tại: https://bit.ly/3KtyTsd
---------------------------------------

Theo dõi Đỗ Duy Hiếu trên :

► Facebook: https://www.facebook.com/doduyhieu2004/
► Fanpage: https://www.facebook.com/duyhieu04
► Tik Tok: https://www.tiktok.com/@dohieu_04

-LIÊN HỆ HƠP TÁC QUẢNG CÁO QUA :
Gmail: doduyhieuofficial@gmail.com

✪  #shorts #tiktok #doduyhieu #trend #tiktokvietnam 
---------------------/---------------------
© Bản quyền thuộc về Đỗ Duy Hiếu
© Copyright by Đỗ Duy Hiếu  ☞ Do not Reup
---------------------/---------------------
📣 Video chỉ mang tính chất giải trí nha mọi người 
📣 Nếu có vấn đề về bản quyền Âm nhạc,Hình ảnh…Mong bên chủ sở hữu liên hệ để chúng ta giải quyết qua email: doduyhieuofficial@gmail.com
Xin cảm ơn rất nhiều !!
---------------------/---------------------
đỗ duy hiếu,do duy hieu,do duy hieu tiktok,đỗ duy hiếu tiktok,funny,đỗ duy hiếu official,tiktok,best of tiktok,tik tok,tiktok songs 2023,tik tok video,tiktok viet nam,tik tok việt nam,hot tiktok,trào lưu tiktok,trao luu tik tok,tong hop tiktok,tiktok hài,hài tiktok,tiktok hài hước,tiktok giải trí,phim hài tiktok,hài ngắn tiktok,tiktok funny,khi tôi nhây với bà và cái kết,cháu nhây với bà,khi bà có đứa cháu quá nhây,cháu nhây với bà và cái kết,khi nhà có hảo bà và cái kết",2024-10-13T12:15:08Z,28397252,287039,3014,1.02,1.01,0.01,16,N/A,general,none,general,0.0
YouTube,Pqpt0-Gr37Y,https://www.youtube.com/watch?v=Pqpt0-Gr37Y,viral music #shorts,,2024-07-23T13:07:31Z,25352081,329080,6993,1.33,1.3,0.03,15,N/A,general,none,general,0.0
YouTube,WdbbI0kWQks,https://www.youtube.com/watch?v=WdbbI0kWQks,Bạn tốt/kỳ kỳ tv & Family #shorts,,2024-09-05T03:51:01Z,26397528,264157,909,1.0,1.0,0.0,26,N/A,general,none,general,0.0
YouTube,Ca29c_kiRD0,https://www.youtube.com/watch?v=Ca29c_kiRD0,LAPERRRRR MALEM MALEM MIEE LAGIII GASKEUN!! #shorts #itsmeissie,,2024-12-26T12:30:17Z,25217257,533441,5793,2.14,2.12,0.02,60,N/A,general,none,general,0.0
YouTube,VQ5eiwOuMD0,https://www.youtube.com/watch?v=VQ5eiwOuMD0,dil hai ki manta nahi #shorts #trending #video,,2024-11-22T01:49:28Z,33201305,263844,2299,0.8,0.79,0.01,18,N/A,general,none,general,0.0
YouTube,HyBIGCJGnXo,https://www.youtube.com/watch?v=HyBIGCJGnXo,Topper Vs backbencher 😎 #shorts #bobbyprankster,,2025-07-09T13:13:46Z,40145579,700126,810,1.75,1.74,0.0,60,N/A,general,none,general,0.0
YouTube,NYaIae_hLTQ,https://www.youtube.com/watch?v=NYaIae_hLTQ,Udja Kale kawan ❤️🙏 #shorts #thebnbrothers #love #shortvideos,Udja Kale kawan ❤️🙏 #shorts #thebnbrothers #love #shortvideos,2025-06-14T13:35:01Z,38499147,0,38,0.0,0.0,0.0,29,N/A,general,none,general,0.5
YouTube,j_rra-mTPYU,https://www.youtube.com/watch?v=j_rra-mTPYU,El jarrón 💀💀 #shorts,"Contexto: El jarrón más pequeño que consiguió.

#FedericoMillan #humor #comedia 
--
🗣️ Suscríbete a mi canal:
👉🏽 YouTube: https://bit.ly/3G5QuFr
--
⚙️🚀 Mis redes sociales:
 
👉🏽 https://www.facebook.com/federicomillanv
👉🏽 https://www.instagram.com/federicomil...
👉🏽 https://www.tiktok.com/@federico_millan

#HumorColombiano #TikTok #ViralColombia #Vimuvi #shorts",2024-10-17T19:00:32Z,27020259,879571,996,3.26,3.26,0.0,16,N/A,general,none,general,0.0
YouTube,jdRNYHw0WIM,https://www.youtube.com/watch?v=jdRNYHw0WIM,Comida para toda la semana 😂🙈 #shorts #humor #tiktokvideo #latina #comedia #peru #funny #fyp,,2025-04-23T05:02:52Z,34053584,529637,1487,1.56,1.56,0.0,31,N/A,general,none,general,0.25
YouTube,vetnvzY_Yg0,https://www.youtube.com/watch?v=vetnvzY_Yg0,Ganesha idol making with clay #shorts #ganeshchaturthi #youtubeshorts #ganeshji #art,"Ganesh idol making
#shorts #youtubeshorts",2022-08-23T13:36:44Z,286487057,0,0,0.0,0.0,0.0,16,N/A,general,none,general,0.0
YouTube,rZRZ0wjUwf4,https://www.youtube.com/watch?v=rZRZ0wjUwf4,Part 6 - कामवाली बाई और New Year😉  | Kaamwali Bai | #Shorts | Shorts Break,"Go Check out https://www.faadu.shop and get yourself a #FAADU T-shirt right away! Ghar mein new year ki party hai toh kaam bhi bahot hoga. Toh Kaam avoid kaise kare? Janne ke liye video end tak dekhe.

Subscribe for more comedy Shorts🤣🤣- https://www.youtube.com/channel/UCgJ5_1F6yJhYLnyMszUdmUg
Subscribe to TKF for Full Length comedy videos- https://www.youtube.com/c/TrakinKeFun...
Follow us on Instagram- https://www.instagram.com/trakinkefunde
Follow us on Facebook- https://www.facebook.com/trakinkefunde

Disclaimer - 
This video is entirely a work of fiction. All the characters, locations, events, cultures, procedures of law, religious practice etc. portrayed in the series are purely fictitious in nature. Any resemblance bearing to the above is merely a coincidence. All events, views expressed, and the portrayal of the characters in the video are dramatized and the platform does not intend to defame/denigrate or hurt the sentiments of any person, organization, institution, profession, religion, cast, creed, community in any manner. The company/platform/producer do not endorse the views or opinions expressed in this video. Viewer discretion is advised. Masks were worn by the crew throughout the shoot and were removed by the actors only during the shooting intervals.",2021-12-30T02:30:21Z,129762588,6816478,5232,5.26,5.25,0.0,60,N/A,general,none,general,0.136
YouTube,nhDSs8YvbMg,https://www.youtube.com/watch?v=nhDSs8YvbMg,Nastya chơi với điện thoại #shorts,"Subscribe to Like Nastya VNM - https://is.gd/ah8Ar9
Instagram https://instagram.com/likenastya
TikTok https://www.tiktok.com/@likenastya
Facebook https://www.facebook.com/likenastya",2023-02-08T23:00:38Z,187148930,1916860,0,1.02,1.02,0.0,14,N/A,general,none,general,0.0
YouTube,D0N6jF3NxvM,https://www.youtube.com/watch?v=D0N6jF3NxvM,Morya Movie Dialogue ❤️🙏 || SH∆MBO #shorts #shortsvideos #morya #reelsvideos #GanpatiBappaMoraya,"विडीओ आवडला असेल तर Like, Comment आणि Share करायला विसरू नका...🙏
...
या छोट्याचे आणखी विडीओस पाहण्यासाठी Channel ला Subscribe करा... 
...
आणि या बारक्याला Instagram वर Follow करा...👍👇


INSTGRAM :-
https://www.instagram.com/shambo_77

For Enquiry : @anandshinde.286@gmail.com

#Ganpatibappamorya #morya #ganpatibappastatus",2021-09-12T13:41:16Z,169213036,1724605,0,1.02,1.02,0.0,40,N/A,general,none,general,0.0
YouTube,rkvl444SMFE,https://www.youtube.com/watch?v=rkvl444SMFE,Kya aapke Toothpaste me gum hai | matar paneer | almond coated chocolate #shorts #brightpad,"shorts
kids tiffin recipes
lunch box recipes
Tiffin recipes
kids lunch box recipes
indian lunch box recipes
Lunch box recipes
easy lunch recipes
Lunch recipes
Brightpad
bubble gum
chewing gum
Tubble gum
Tubble gum asmr
how to make chocolate coated almonds
chocolate coated almonds at home
chocolate coated almonds recipe
Chocolate coated almonds

#brightpad 
#tubblegum
#lunchbox 
#shortvideo 
#shortfeed 
#lunchboxrecipes 
#lunch 
#tiffin 
#tiffinrecipe 
#tiffinbox_recipes 
#chocolate 
#almond 
#almondchocolate",2023-05-30T14:29:58Z,127463361,2200408,33326,1.75,1.73,0.03,52,N/A,general,none,general,0.0
YouTube,6YF1iwXpdQk,https://www.youtube.com/watch?v=6YF1iwXpdQk,माँ जैसा कोई नहीं ❤️ (Part-1) ~ Mother's Day Special ~ #shorts #story #motivational #maa,"Welcome To The savage siblings 😄
We Make Funny Shorts & Videos Which You can watch with Your family 
If You Like Them then Please subscribe - #thesavagesiblings
https://www.youtube.com/c/TheSavageSiblings",2022-05-07T01:30:53Z,138437050,4207367,6685,3.04,3.04,0.0,60,N/A,general,none,general,0.357
YouTube,uPWFMQLwask,https://www.youtube.com/watch?v=uPWFMQLwask,Daddy Finger Song | Finger Family Song | #Shorts,"Watch Our Most Popular Videos Here: https://goo.gl/C16B23
SUBSCRIBE: https://goo.gl/p7aUaJ

Daddy Finger Song | Finger Family Song | #Shorts

Daddy finger song from finger family songs for kids! Listen to these wonderful family songs for kids!

Watch Our Best Videos Here!  https://goo.gl/cKdagg
Watch Our Newest Videos Here!  https://goo.gl/8b9jf4
Watch Nursery Rhymes & Songs Here!  https://goo.gl/vF5KKj

*Lyrics*
-----------------------------------------
Daddy
Daddy Finger, Daddy Finger
Where are you
Here I am, here I am
How do you do
I love you

#Shorts",2021-10-03T14:00:31Z,228472292,1473053,0,0.64,0.64,0.0,11,N/A,general,none,general,0.0
YouTube,IIceDS51A0Q,https://www.youtube.com/watch?v=IIceDS51A0Q,Baby Doing Chores!!! #shorts,"#shorts  

Baby Doing Chores!!!

Welcome to the CHAMILY!!!

And don’t forget to subscribe!!!",2022-12-10T04:50:40Z,157072683,3354665,0,2.14,2.14,0.0,28,N/A,general,none,general,0.0
YouTube,VeI6vGL8bM0,https://www.youtube.com/watch?v=VeI6vGL8bM0,don't spill the water challenge on TikTok 🍷 #shorts,"أشترك بقناة مروى عبدالعزيز على اليوتيوب وفعّل زر التنبيهات ( 🔔 ) 👇 ‏
https://www.youtube.com/channel/UC8gsK3wvFdusTPpWkHcTFlQ?sub_confirmation=1
‎ ‏حسابات مروى عبدالعزيز على مواقع التواصل 👇 ‏
‎سناب شات 
https://www.snapchat.com/add/maaaziz
‎ ‏انستقرام 
https://www.instagram.com/maaaziz_/?h...

‎#مروى_عبدالعزيز",2021-08-31T16:00:25Z,128913424,1796504,0,1.39,1.39,0.0,60,N/A,general,none,general,0.0
YouTube,huxk2-D-iYc,https://www.youtube.com/watch?v=huxk2-D-iYc,CAN’T BELIEVE she did THIS!! 😱👀🤣 | Triple Charm #shorts,,2023-03-09T18:00:19Z,115769127,3775951,5361,3.27,3.26,0.0,15,N/A,general,none,general,0.0
YouTube,WyZUYOWe7p8,https://www.youtube.com/watch?v=WyZUYOWe7p8,더뽀이즈(THE POYZ) '놀자(Nolza)' (MV Comparison) #놀자챌린지 #Shorts #뽀로로 #더보이즈,"뽀로로 X 더보이즈의 만남! '더뽀이즈' 탄생!
뽀로로 20주년 첫 번째 스페셜 앨범 '놀자' 발매

PORORO x THE BOYZ | 'THE POYZ'
PORORO 20th ANNIVERSARY SPECIAL ALBUM 'Nolza'

'뽀롱 뽀롱 뽀로로'가 20주년을 맞아 대세 아이돌 더보이즈(THE BOYZ)와 함께 콜라보레이션 음원을 발매했다. '노는 게 제일 좋아'라는 가사를 모티브로 한 이번 신곡 '놀자(Nolza)'는 20년간 많은 사랑을 보내준 친구들의 성원에 보답하고자 특별히 진행한 콜라보레이션으로 아이들에게 꿈과 희망을 북돋아 주고자 하는 메시지를 담았다. 

#노는게제일좋아 #뽀로로랑_더보이즈랑_놀자 #놀자
#THEBOYZ #더보이즈 #THEPOYZ #더뽀이즈 #Nolza
#LETSPLAY_WITH_TPZ @THEBOYZofficial @뽀로로공식채널 @pororoenglish 

📍뽀요뮤직 트위터 https://twitter.com/POYOMusicICONIX 
Subscribe👉@뽀로로동요​",2023-04-25T09:00:30Z,167575951,1293305,0,0.77,0.77,0.0,26,N/A,general,none,general,0.0
